origin,dest,t
1552,1658,1970-01-02T11:54:40Z
1563,1717,1970-01-02T11:54:40Z
1574,1913,1970-01-02T11:54:40Z
1592,1847,1970-01-02T11:54:40Z
1598,1847,1970-01-02T11:54:40Z
1664,1692,1970-01-02T11:54:40Z
1678,1761,1970-01-02T11:54:40Z
1684,1857,1970-01-02T11:54:40Z
1696,1798,1970-01-02T11:54:40Z
1698,1703,1970-01-02T11:54:40Z
1727,1845,1970-01-02T11:54:40Z
1731,1847,1970-01-02T11:54:40Z
1792,1798,1970-01-02T11:54:40Z
1798,1885,1970-01-02T11:54:40Z
1816,1881,1970-01-02T11:54:40Z
1847,1530,1970-01-02T11:54:40Z
1884,1890,1970-01-02T11:54:40Z
1658,1731,1970-01-02T11:54:40Z
1676,1439,1970-01-02T11:54:40Z
1587,1883,1970-01-02T11:54:40Z
1598,1670,1970-01-02T11:54:40Z
1643,1704,1970-01-02T11:54:40Z
1649,1908,1970-01-02T11:54:40Z
1816,1823,1970-01-02T11:54:40Z
1755,1890,1970-01-02T11:54:40Z
1755,1525,1970-01-02T11:54:40Z
1598,1479,1970-01-02T11:54:40Z
1550,1603,1970-01-02T11:54:40Z
1563,1578,1970-01-02T11:54:40Z
1598,1711,1970-01-02T11:54:40Z
1735,1465,1970-01-02T11:54:40Z
1551,1269,1970-01-02T11:54:40Z
1645,1756,1970-01-02T11:54:40Z
1870,1441,1970-01-02T11:54:40Z
1840,1913,1970-01-02T11:54:40Z
1657,1769,1970-01-02T11:54:40Z
1539,1455,1970-01-02T11:55:00Z
1549,1890,1970-01-02T11:55:00Z
1549,1755,1970-01-02T11:55:00Z
1572,1526,1970-01-02T11:55:00Z
1626,1441,1970-01-02T11:55:00Z
1652,1673,1970-01-02T11:55:00Z
1658,1731,1970-01-02T11:55:00Z
1672,1847,1970-01-02T11:55:00Z
1676,1706,1970-01-02T11:55:00Z
1676,1439,1970-01-02T11:55:00Z
1681,1471,1970-01-02T11:55:00Z
1735,1847,1970-01-02T11:55:00Z
1825,1905,1970-01-02T11:55:00Z
1848,1906,1970-01-02T11:55:00Z
1857,1441,1970-01-02T11:55:00Z
1871,1526,1970-01-02T11:55:00Z
1550,1831,1970-01-02T11:55:00Z
1568,1659,1970-01-02T11:55:00Z
1587,1883,1970-01-02T11:55:00Z
1598,1670,1970-01-02T11:55:00Z
1603,1831,1970-01-02T11:55:00Z
1643,1704,1970-01-02T11:55:00Z
1670,1711,1970-01-02T11:55:00Z
1890,1525,1970-01-02T11:55:00Z
1574,1840,1970-01-02T11:55:00Z
1649,1908,1970-01-02T11:55:00Z
1572,1871,1970-01-02T11:55:00Z
1816,1823,1970-01-02T11:55:00Z
1755,1890,1970-01-02T11:55:00Z
1755,1525,1970-01-02T11:55:00Z
1598,1479,1970-01-02T11:55:00Z
1711,1479,1970-01-02T11:55:00Z
1550,1603,1970-01-02T11:55:00Z
1563,1578,1970-01-02T11:55:00Z
1598,1711,1970-01-02T11:55:00Z
1735,1465,1970-01-02T11:55:00Z
1551,1269,1970-01-02T11:55:00Z
1645,1756,1970-01-02T11:55:00Z
1870,1441,1970-01-02T11:55:00Z
1840,1913,1970-01-02T11:55:00Z
1657,1769,1970-01-02T11:55:00Z
1550,1831,1970-01-02T11:55:20Z
1552,1731,1970-01-02T11:55:20Z
1568,1659,1970-01-02T11:55:20Z
1587,1883,1970-01-02T11:55:20Z
1598,1670,1970-01-02T11:55:20Z
1603,1831,1970-01-02T11:55:20Z
1643,1704,1970-01-02T11:55:20Z
1664,1692,1970-01-02T11:55:20Z
1664,1477,1970-01-02T11:55:20Z
1670,1711,1970-01-02T11:55:20Z
1696,1798,1970-01-02T11:55:20Z
1698,1703,1970-01-02T11:55:20Z
1704,1772,1970-01-02T11:55:20Z
1727,1471,1970-01-02T11:55:20Z
1761,1772,1970-01-02T11:55:20Z
1761,1461,1970-01-02T11:55:20Z
1802,1865,1970-01-02T11:55:20Z
1868,1471,1970-01-02T11:55:20Z
1890,1525,1970-01-02T11:55:20Z
1543,1439,1970-01-02T11:55:20Z
1574,1840,1970-01-02T11:55:20Z
1574,1913,1970-01-02T11:55:20Z
1630,1731,1970-01-02T11:55:20Z
1641,1847,1970-01-02T11:55:20Z
1649,1908,1970-01-02T11:55:20Z
1572,1871,1970-01-02T11:55:20Z
1816,1823,1970-01-02T11:55:20Z
1755,1890,1970-01-02T11:55:20Z
1755,1525,1970-01-02T11:55:20Z
1598,1479,1970-01-02T11:55:20Z
1711,1479,1970-01-02T11:55:20Z
1550,1603,1970-01-02T11:55:20Z
1563,1578,1970-01-02T11:55:20Z
1598,1711,1970-01-02T11:55:20Z
1735,1465,1970-01-02T11:55:20Z
1551,1269,1970-01-02T11:55:20Z
1645,1756,1970-01-02T11:55:20Z
1870,1441,1970-01-02T11:55:20Z
1840,1913,1970-01-02T11:55:20Z
1657,1769,1970-01-02T11:55:20Z
1543,1439,1970-01-02T11:55:40Z
1549,1825,1970-01-02T11:55:40Z
1551,1492,1970-01-02T11:55:40Z
1552,1530,1970-01-02T11:55:40Z
1574,1840,1970-01-02T11:55:40Z
1574,1913,1970-01-02T11:55:40Z
1579,1735,1970-01-02T11:55:40Z
1626,1684,1970-01-02T11:55:40Z
1630,1530,1970-01-02T11:55:40Z
1630,1731,1970-01-02T11:55:40Z
1641,1847,1970-01-02T11:55:40Z
1647,1868,1970-01-02T11:55:40Z
1649,1908,1970-01-02T11:55:40Z
1658,1786,1970-01-02T11:55:40Z
1673,1794,1970-01-02T11:55:40Z
1684,1857,1970-01-02T11:55:40Z
1704,1761,1970-01-02T11:55:40Z
1796,1816,1970-01-02T11:55:40Z
1825,1905,1970-01-02T11:55:40Z
1884,1905,1970-01-02T11:55:40Z
1579,1455,1970-01-02T11:55:40Z
1884,1890,1970-01-02T11:55:40Z
1572,1871,1970-01-02T11:55:40Z
1816,1823,1970-01-02T11:55:40Z
1755,1890,1970-01-02T11:55:40Z
1755,1525,1970-01-02T11:55:40Z
1598,1479,1970-01-02T11:55:40Z
1711,1479,1970-01-02T11:55:40Z
1550,1603,1970-01-02T11:55:40Z
1563,1578,1970-01-02T11:55:40Z
1598,1711,1970-01-02T11:55:40Z
1735,1465,1970-01-02T11:55:40Z
1543,1676,1970-01-02T11:55:40Z
1551,1269,1970-01-02T11:55:40Z
1645,1756,1970-01-02T11:55:40Z
1870,1441,1970-01-02T11:55:40Z
1840,1913,1970-01-02T11:55:40Z
1877,1908,1970-01-02T11:55:40Z
1657,1769,1970-01-02T11:55:40Z
1543,1706,1970-01-02T11:56:00Z
1549,1890,1970-01-02T11:56:00Z
1549,1884,1970-01-02T11:56:00Z
1579,1455,1970-01-02T11:56:00Z
1652,1673,1970-01-02T11:56:00Z
1658,1680,1970-01-02T11:56:00Z
1658,1437,1970-01-02T11:56:00Z
1671,1839,1970-01-02T11:56:00Z
1676,1439,1970-01-02T11:56:00Z
1772,1490,1970-01-02T11:56:00Z
1796,1823,1970-01-02T11:56:00Z
1819,1913,1970-01-02T11:56:00Z
1875,1458,1970-01-02T11:56:00Z
1875,1471,1970-01-02T11:56:00Z
1884,1890,1970-01-02T11:56:00Z
1572,1871,1970-01-02T11:56:00Z
1590,1530,1970-01-02T11:56:00Z
1721,1823,1970-01-02T11:56:00Z
1816,1823,1970-01-02T11:56:00Z
1755,1890,1970-01-02T11:56:00Z
1755,1525,1970-01-02T11:56:00Z
1783,1528,1970-01-02T11:56:00Z
1598,1479,1970-01-02T11:56:00Z
1711,1479,1970-01-02T11:56:00Z
1890,1525,1970-01-02T11:56:00Z
1550,1603,1970-01-02T11:56:00Z
1563,1578,1970-01-02T11:56:00Z
1598,1711,1970-01-02T11:56:00Z
1735,1465,1970-01-02T11:56:00Z
1568,1659,1970-01-02T11:56:00Z
1543,1676,1970-01-02T11:56:00Z
1551,1269,1970-01-02T11:56:00Z
1645,1756,1970-01-02T11:56:00Z
1870,1441,1970-01-02T11:56:00Z
1670,1479,1970-01-02T11:56:00Z
1840,1913,1970-01-02T11:56:00Z
1877,1908,1970-01-02T11:56:00Z
1657,1769,1970-01-02T11:56:00Z
1549,1755,1970-01-02T11:56:20Z
1570,1574,1970-01-02T11:56:20Z
1572,1871,1970-01-02T11:56:20Z
1590,1530,1970-01-02T11:56:20Z
1666,1530,1970-01-02T11:56:20Z
1666,1678,1970-01-02T11:56:20Z
1678,1713,1970-01-02T11:56:20Z
1721,1823,1970-01-02T11:56:20Z
1767,1840,1970-01-02T11:56:20Z
1816,1823,1970-01-02T11:56:20Z
1847,1875,1970-01-02T11:56:20Z
1924,1478,1970-01-02T11:56:20Z
1727,1845,1970-01-02T11:56:20Z
1755,1890,1970-01-02T11:56:20Z
1755,1525,1970-01-02T11:56:20Z
1783,1528,1970-01-02T11:56:20Z
1598,1479,1970-01-02T11:56:20Z
1598,1670,1970-01-02T11:56:20Z
1684,1892,1970-01-02T11:56:20Z
1711,1479,1970-01-02T11:56:20Z
1796,1816,1970-01-02T11:56:20Z
1890,1525,1970-01-02T11:56:20Z
1550,1603,1970-01-02T11:56:20Z
1563,1578,1970-01-02T11:56:20Z
1598,1711,1970-01-02T11:56:20Z
1735,1465,1970-01-02T11:56:20Z
1568,1659,1970-01-02T11:56:20Z
1626,1684,1970-01-02T11:56:20Z
1543,1676,1970-01-02T11:56:20Z
1649,1908,1970-01-02T11:56:20Z
1551,1269,1970-01-02T11:56:20Z
1645,1756,1970-01-02T11:56:20Z
1870,1441,1970-01-02T11:56:20Z
1670,1479,1970-01-02T11:56:20Z
1840,1913,1970-01-02T11:56:20Z
1877,1908,1970-01-02T11:56:20Z
1657,1769,1970-01-02T11:56:20Z
1543,1680,1970-01-02T11:56:40Z
1543,1550,1970-01-02T11:56:40Z
1556,1921,1970-01-02T11:56:40Z
1570,1455,1970-01-02T11:56:40Z
1664,1923,1970-01-02T11:56:40Z
1666,1752,1970-01-02T11:56:40Z
1727,1845,1970-01-02T11:56:40Z
1752,1530,1970-01-02T11:56:40Z
1755,1890,1970-01-02T11:56:40Z
1755,1525,1970-01-02T11:56:40Z
1783,1528,1970-01-02T11:56:40Z
1823,1881,1970-01-02T11:56:40Z
1825,1905,1970-01-02T11:56:40Z
1850,1908,1970-01-02T11:56:40Z
1858,1906,1970-01-02T11:56:40Z
1892,1898,1970-01-02T11:56:40Z
1908,1517,1970-01-02T11:56:40Z
1549,1890,1970-01-02T11:56:40Z
1598,1479,1970-01-02T11:56:40Z
1598,1670,1970-01-02T11:56:40Z
1684,1892,1970-01-02T11:56:40Z
1711,1479,1970-01-02T11:56:40Z
1796,1816,1970-01-02T11:56:40Z
1890,1525,1970-01-02T11:56:40Z
1550,1603,1970-01-02T11:56:40Z
1563,1578,1970-01-02T11:56:40Z
1598,1711,1970-01-02T11:56:40Z
1616,1906,1970-01-02T11:56:40Z
1684,1857,1970-01-02T11:56:40Z
1735,1465,1970-01-02T11:56:40Z
1819,1913,1970-01-02T11:56:40Z
1568,1659,1970-01-02T11:56:40Z
1626,1857,1970-01-02T11:56:40Z
1626,1684,1970-01-02T11:56:40Z
1543,1676,1970-01-02T11:56:40Z
1649,1908,1970-01-02T11:56:40Z
1825,1519,1970-01-02T11:56:40Z
1551,1269,1970-01-02T11:56:40Z
1645,1756,1970-01-02T11:56:40Z
1870,1441,1970-01-02T11:56:40Z
1670,1479,1970-01-02T11:56:40Z
1840,1913,1970-01-02T11:56:40Z
1877,1908,1970-01-02T11:56:40Z
1657,1769,1970-01-02T11:56:40Z
1538,1466,1970-01-02T11:57:00Z
1543,1678,1970-01-02T11:57:00Z
1543,1671,1970-01-02T11:57:00Z
1549,1890,1970-01-02T11:57:00Z
1587,1590,1970-01-02T11:57:00Z
1598,1479,1970-01-02T11:57:00Z
1598,1670,1970-01-02T11:57:00Z
1652,1790,1970-01-02T11:57:00Z
1670,1711,1970-01-02T11:57:00Z
1676,1493,1970-01-02T11:57:00Z
1684,1892,1970-01-02T11:57:00Z
1698,1808,1970-01-02T11:57:00Z
1711,1479,1970-01-02T11:57:00Z
1721,1816,1970-01-02T11:57:00Z
1731,1755,1970-01-02T11:57:00Z
1796,1816,1970-01-02T11:57:00Z
1796,1823,1970-01-02T11:57:00Z
1890,1525,1970-01-02T11:57:00Z
1905,1519,1970-01-02T11:57:00Z
1920,1479,1970-01-02T11:57:00Z
1550,1603,1970-01-02T11:57:00Z
1563,1578,1970-01-02T11:57:00Z
1598,1711,1970-01-02T11:57:00Z
1616,1906,1970-01-02T11:57:00Z
1652,1673,1970-01-02T11:57:00Z
1684,1857,1970-01-02T11:57:00Z
1735,1465,1970-01-02T11:57:00Z
1752,1766,1970-01-02T11:57:00Z
1796,1881,1970-01-02T11:57:00Z
1819,1913,1970-01-02T11:57:00Z
1549,1525,1970-01-02T11:57:00Z
1568,1659,1970-01-02T11:57:00Z
1572,1871,1970-01-02T11:57:00Z
1590,1728,1970-01-02T11:57:00Z
1604,1808,1970-01-02T11:57:00Z
1626,1857,1970-01-02T11:57:00Z
1626,1684,1970-01-02T11:57:00Z
1892,1477,1970-01-02T11:57:00Z
1543,1676,1970-01-02T11:57:00Z
1649,1908,1970-01-02T11:57:00Z
1825,1519,1970-01-02T11:57:00Z
1551,1269,1970-01-02T11:57:00Z
1645,1756,1970-01-02T11:57:00Z
1870,1441,1970-01-02T11:57:00Z
1670,1479,1970-01-02T11:57:00Z
1840,1913,1970-01-02T11:57:00Z
1877,1908,1970-01-02T11:57:00Z
1657,1769,1970-01-02T11:57:00Z
1543,1590,1970-01-02T11:57:20Z
1550,1603,1970-01-02T11:57:20Z
1550,1671,1970-01-02T11:57:20Z
1559,1887,1970-01-02T11:57:20Z
1563,1578,1970-01-02T11:57:20Z
1590,1673,1970-01-02T11:57:20Z
1590,1847,1970-01-02T11:57:20Z
1598,1711,1970-01-02T11:57:20Z
1616,1906,1970-01-02T11:57:20Z
1652,1673,1970-01-02T11:57:20Z
1664,1692,1970-01-02T11:57:20Z
1678,1847,1970-01-02T11:57:20Z
1684,1857,1970-01-02T11:57:20Z
1721,1796,1970-01-02T11:57:20Z
1732,1855,1970-01-02T11:57:20Z
1735,1465,1970-01-02T11:57:20Z
1752,1923,1970-01-02T11:57:20Z
1752,1766,1970-01-02T11:57:20Z
1796,1881,1970-01-02T11:57:20Z
1819,1913,1970-01-02T11:57:20Z
1908,1517,1970-01-02T11:57:20Z
1549,1525,1970-01-02T11:57:20Z
1551,1492,1970-01-02T11:57:20Z
1568,1659,1970-01-02T11:57:20Z
1572,1871,1970-01-02T11:57:20Z
1590,1728,1970-01-02T11:57:20Z
1604,1808,1970-01-02T11:57:20Z
1626,1857,1970-01-02T11:57:20Z
1626,1684,1970-01-02T11:57:20Z
1713,1530,1970-01-02T11:57:20Z
1892,1477,1970-01-02T11:57:20Z
1543,1676,1970-01-02T11:57:20Z
1649,1908,1970-01-02T11:57:20Z
1676,1526,1970-01-02T11:57:20Z
1727,1845,1970-01-02T11:57:20Z
1825,1519,1970-01-02T11:57:20Z
1551,1269,1970-01-02T11:57:20Z
1645,1756,1970-01-02T11:57:20Z
1870,1441,1970-01-02T11:57:20Z
1670,1479,1970-01-02T11:57:20Z
1840,1913,1970-01-02T11:57:20Z
1877,1908,1970-01-02T11:57:20Z
1657,1769,1970-01-02T11:57:20Z
1892,1898,1970-01-02T11:57:20Z
1549,1525,1970-01-02T11:57:40Z
1551,1492,1970-01-02T11:57:40Z
1568,1659,1970-01-02T11:57:40Z
1572,1871,1970-01-02T11:57:40Z
1590,1728,1970-01-02T11:57:40Z
1590,1752,1970-01-02T11:57:40Z
1604,1808,1970-01-02T11:57:40Z
1626,1857,1970-01-02T11:57:40Z
1626,1684,1970-01-02T11:57:40Z
1671,1678,1970-01-02T11:57:40Z
1713,1530,1970-01-02T11:57:40Z
1734,1491,1970-01-02T11:57:40Z
1269,1492,1970-01-02T11:57:40Z
1857,1441,1970-01-02T11:57:40Z
1882,1512,1970-01-02T11:57:40Z
1892,1477,1970-01-02T11:57:40Z
1904,1455,1970-01-02T11:57:40Z
1924,1525,1970-01-02T11:57:40Z
1426,1501,1970-01-02T11:57:40Z
1495,1501,1970-01-02T11:57:40Z
1543,1676,1970-01-02T11:57:40Z
1543,1526,1970-01-02T11:57:40Z
1549,1890,1970-01-02T11:57:40Z
1649,1908,1970-01-02T11:57:40Z
1676,1752,1970-01-02T11:57:40Z
1676,1526,1970-01-02T11:57:40Z
1727,1845,1970-01-02T11:57:40Z
1767,1913,1970-01-02T11:57:40Z
1825,1519,1970-01-02T11:57:40Z
1551,1269,1970-01-02T11:57:40Z
1570,1920,1970-01-02T11:57:40Z
1645,1756,1970-01-02T11:57:40Z
1870,1441,1970-01-02T11:57:40Z
1670,1479,1970-01-02T11:57:40Z
1840,1913,1970-01-02T11:57:40Z
1877,1908,1970-01-02T11:57:40Z
1657,1769,1970-01-02T11:57:40Z
1892,1898,1970-01-02T11:57:40Z
1543,1752,1970-01-02T11:58:00Z
1543,1676,1970-01-02T11:58:00Z
1543,1526,1970-01-02T11:58:00Z
1549,1890,1970-01-02T11:58:00Z
1574,1603,1970-01-02T11:58:00Z
1593,1501,1970-01-02T11:58:00Z
1649,1908,1970-01-02T11:58:00Z
1671,1727,1970-01-02T11:58:00Z
1676,1752,1970-01-02T11:58:00Z
1676,1526,1970-01-02T11:58:00Z
1727,1752,1970-01-02T11:58:00Z
1727,1845,1970-01-02T11:58:00Z
1752,1845,1970-01-02T11:58:00Z
1754,1913,1970-01-02T11:58:00Z
1767,1913,1970-01-02T11:58:00Z
1790,1493,1970-01-02T11:58:00Z
1796,1816,1970-01-02T11:58:00Z
1819,1913,1970-01-02T11:58:00Z
1825,1519,1970-01-02T11:58:00Z
1890,1513,1970-01-02T11:58:00Z
1890,1519,1970-01-02T11:58:00Z
1905,1519,1970-01-02T11:58:00Z
1908,1517,1970-01-02T11:58:00Z
1913,1455,1970-01-02T11:58:00Z
1439,1451,1970-01-02T11:58:00Z
1503,1526,1970-01-02T11:58:00Z
1551,1269,1970-01-02T11:58:00Z
1570,1920,1970-01-02T11:58:00Z
1603,1831,1970-01-02T11:58:00Z
1645,1756,1970-01-02T11:58:00Z
1850,1908,1970-01-02T11:58:00Z
1870,1441,1970-01-02T11:58:00Z
1884,1905,1970-01-02T11:58:00Z
1670,1479,1970-01-02T11:58:00Z
1676,1469,1970-01-02T11:58:00Z
1840,1913,1970-01-02T11:58:00Z
1877,1908,1970-01-02T11:58:00Z
1657,1769,1970-01-02T11:58:00Z
1735,1465,1970-01-02T11:58:00Z
1892,1898,1970-01-02T11:58:00Z
1543,1664,1970-01-02T11:58:20Z
1543,1455,1970-01-02T11:58:20Z
1551,1269,1970-01-02T11:58:20Z
1570,1920,1970-01-02T11:58:20Z
1603,1831,1970-01-02T11:58:20Z
1616,1821,1970-01-02T11:58:20Z
1617,1441,1970-01-02T11:58:20Z
1645,1756,1970-01-02T11:58:20Z
1664,1455,1970-01-02T11:58:20Z
1678,1269,1970-01-02T11:58:20Z
1680,1752,1970-01-02T11:58:20Z
1680,1493,1970-01-02T11:58:20Z
1684,1857,1970-01-02T11:58:20Z
1761,1792,1970-01-02T11:58:20Z
1783,1528,1970-01-02T11:58:20Z
1823,1881,1970-01-02T11:58:20Z
1850,1908,1970-01-02T11:58:20Z
1868,1471,1970-01-02T11:58:20Z
1870,1441,1970-01-02T11:58:20Z
1884,1905,1970-01-02T11:58:20Z
1892,1455,1970-01-02T11:58:20Z
1603,1507,1970-01-02T11:58:20Z
1664,1892,1970-01-02T11:58:20Z
1670,1479,1970-01-02T11:58:20Z
1676,1469,1970-01-02T11:58:20Z
1840,1913,1970-01-02T11:58:20Z
1877,1908,1970-01-02T11:58:20Z
1657,1769,1970-01-02T11:58:20Z
1816,1823,1970-01-02T11:58:20Z
1649,1517,1970-01-02T11:58:20Z
1735,1465,1970-01-02T11:58:20Z
1892,1898,1970-01-02T11:58:20Z
1551,1678,1970-01-02T11:58:40Z
1551,1503,1970-01-02T11:58:40Z
1568,1659,1970-01-02T11:58:40Z
1603,1507,1970-01-02T11:58:40Z
1664,1898,1970-01-02T11:58:40Z
1664,1892,1970-01-02T11:58:40Z
1670,1479,1970-01-02T11:58:40Z
1676,1469,1970-01-02T11:58:40Z
1721,1816,1970-01-02T11:58:40Z
1727,1845,1970-01-02T11:58:40Z
1761,1769,1970-01-02T11:58:40Z
1761,1798,1970-01-02T11:58:40Z
1819,1913,1970-01-02T11:58:40Z
1840,1913,1970-01-02T11:58:40Z
1847,1522,1970-01-02T11:58:40Z
1883,1497,1970-01-02T11:58:40Z
1890,1519,1970-01-02T11:58:40Z
1590,1923,1970-01-02T11:58:40Z
1877,1908,1970-01-02T11:58:40Z
1924,1478,1970-01-02T11:58:40Z
1538,1524,1970-01-02T11:58:40Z
1657,1769,1970-01-02T11:58:40Z
1796,1816,1970-01-02T11:58:40Z
1816,1823,1970-01-02T11:58:40Z
1890,1513,1970-01-02T11:58:40Z
1549,1513,1970-01-02T11:58:40Z
1649,1517,1970-01-02T11:58:40Z
1735,1465,1970-01-02T11:58:40Z
1574,1463,1970-01-02T11:58:40Z
1892,1898,1970-01-02T11:58:40Z
1538,1522,1970-01-02T11:59:00Z
1563,1578,1970-01-02T11:59:00Z
1582,1475,1970-01-02T11:59:00Z
1590,1923,1970-01-02T11:59:00Z
1664,1514,1970-01-02T11:59:00Z
1669,1754,1970-01-02T11:59:00Z
1671,1680,1970-01-02T11:59:00Z
1684,1913,1970-01-02T11:59:00Z
1692,1455,1970-01-02T11:59:00Z
1734,1491,1970-01-02T11:59:00Z
1877,1908,1970-01-02T11:59:00Z
1924,1478,1970-01-02T11:59:00Z
1538,1524,1970-01-02T11:59:00Z
1543,1479,1970-01-02T11:59:00Z
1549,1890,1970-01-02T11:59:00Z
1572,1871,1970-01-02T11:59:00Z
1657,1769,1970-01-02T11:59:00Z
1796,1816,1970-01-02T11:59:00Z
1816,1823,1970-01-02T11:59:00Z
1857,1441,1970-01-02T11:59:00Z
1884,1905,1970-01-02T11:59:00Z
1890,1513,1970-01-02T11:59:00Z
1549,1513,1970-01-02T11:59:00Z
1649,1517,1970-01-02T11:59:00Z
1735,1465,1970-01-02T11:59:00Z
1574,1463,1970-01-02T11:59:00Z
1645,1756,1970-01-02T11:59:00Z
1892,1898,1970-01-02T11:59:00Z
1538,1524,1970-01-02T11:59:20Z
1543,1479,1970-01-02T11:59:20Z
1549,1890,1970-01-02T11:59:20Z
1572,1871,1970-01-02T11:59:20Z
1593,1426,1970-01-02T11:59:20Z
1647,1752,1970-01-02T11:59:20Z
1657,1769,1970-01-02T11:59:20Z
1671,1455,1970-01-02T11:59:20Z
1678,1728,1970-01-02T11:59:20Z
1680,1455,1970-01-02T11:59:20Z
1695,1761,1970-01-02T11:59:20Z
1703,1904,1970-01-02T11:59:20Z
1711,1479,1970-01-02T11:59:20Z
1717,1752,1970-01-02T11:59:20Z
1732,1855,1970-01-02T11:59:20Z
1786,1455,1970-01-02T11:59:20Z
1796,1816,1970-01-02T11:59:20Z
1816,1881,1970-01-02T11:59:20Z
1816,1823,1970-01-02T11:59:20Z
1857,1441,1970-01-02T11:59:20Z
1884,1905,1970-01-02T11:59:20Z
1890,1513,1970-01-02T11:59:20Z
1495,1530,1970-01-02T11:59:20Z
1670,1711,1970-01-02T11:59:20Z
1570,1920,1970-01-02T11:59:20Z
1549,1513,1970-01-02T11:59:20Z
1568,1659,1970-01-02T11:59:20Z
1598,1479,1970-01-02T11:59:20Z
1649,1517,1970-01-02T11:59:20Z
1735,1465,1970-01-02T11:59:20Z
1574,1463,1970-01-02T11:59:20Z
1645,1756,1970-01-02T11:59:20Z
1892,1898,1970-01-02T11:59:20Z
1539,1579,1970-01-02T11:59:40Z
1551,1269,1970-01-02T11:59:40Z
1582,1443,1970-01-02T11:59:40Z
1593,1845,1970-01-02T11:59:40Z
1593,1727,1970-01-02T11:59:40Z
1647,1816,1970-01-02T11:59:40Z
1664,1913,1970-01-02T11:59:40Z
1669,1754,1970-01-02T11:59:40Z
1670,1711,1970-01-02T11:59:40Z
1676,1922,1970-01-02T11:59:40Z
1707,1765,1970-01-02T11:59:40Z
1752,1458,1970-01-02T11:59:40Z
1914,1427,1970-01-02T11:59:40Z
1543,1711,1970-01-02T11:59:40Z
1570,1920,1970-01-02T11:59:40Z
1734,1491,1970-01-02T11:59:40Z
1825,1884,1970-01-02T11:59:40Z
1549,1513,1970-01-02T11:59:40Z
1568,1659,1970-01-02T11:59:40Z
1598,1479,1970-01-02T11:59:40Z
1630,1676,1970-01-02T11:59:40Z
1649,1517,1970-01-02T11:59:40Z
1735,1465,1970-01-02T11:59:40Z
1574,1463,1970-01-02T11:59:40Z
1645,1756,1970-01-02T11:59:40Z
1805,1501,1970-01-02T11:59:40Z
1892,1898,1970-01-02T11:59:40Z
1825,1519,1970-01-02T11:59:40Z
1543,1711,1970-01-02T12:00:00Z
1570,1920,1970-01-02T12:00:00Z
1598,1667,1970-01-02T12:00:00Z
1616,1906,1970-01-02T12:00:00Z
1626,1913,1970-01-02T12:00:00Z
1630,1922,1970-01-02T12:00:00Z
1660,1692,1970-01-02T12:00:00Z
1695,1761,1970-01-02T12:00:00Z
1703,1904,1970-01-02T12:00:00Z
1717,1742,1970-01-02T12:00:00Z
1734,1491,1970-01-02T12:00:00Z
1792,1885,1970-01-02T12:00:00Z
1825,1884,1970-01-02T12:00:00Z
1884,1519,1970-01-02T12:00:00Z
1892,1913,1970-01-02T12:00:00Z
1549,1513,1970-01-02T12:00:00Z
1568,1659,1970-01-02T12:00:00Z
1598,1479,1970-01-02T12:00:00Z
1630,1676,1970-01-02T12:00:00Z
1649,1517,1970-01-02T12:00:00Z
1657,1769,1970-01-02T12:00:00Z
1735,1465,1970-01-02T12:00:00Z
1816,1881,1970-01-02T12:00:00Z
1816,1823,1970-01-02T12:00:00Z
1857,1441,1970-01-02T12:00:00Z
1563,1578,1970-01-02T12:00:00Z
1574,1463,1970-01-02T12:00:00Z
1645,1756,1970-01-02T12:00:00Z
1679,1816,1970-01-02T12:00:00Z
1805,1501,1970-01-02T12:00:00Z
1877,1908,1970-01-02T12:00:00Z
1892,1898,1970-01-02T12:00:00Z
1825,1519,1970-01-02T12:00:00Z
1549,1513,1970-01-02T12:00:20Z
1568,1659,1970-01-02T12:00:20Z
1568,1479,1970-01-02T12:00:20Z
1592,1667,1970-01-02T12:00:20Z
1598,1479,1970-01-02T12:00:20Z
1630,1676,1970-01-02T12:00:20Z
1642,1492,1970-01-02T12:00:20Z
1649,1517,1970-01-02T12:00:20Z
1652,1707,1970-01-02T12:00:20Z
1657,1769,1970-01-02T12:00:20Z
1676,1922,1970-01-02T12:00:20Z
1695,1427,1970-01-02T12:00:20Z
1727,1845,1970-01-02T12:00:20Z
1735,1465,1970-01-02T12:00:20Z
1816,1881,1970-01-02T12:00:20Z
1816,1823,1970-01-02T12:00:20Z
1857,1441,1970-01-02T12:00:20Z
1868,1458,1970-01-02T12:00:20Z
1908,1517,1970-01-02T12:00:20Z
1491,1504,1970-01-02T12:00:20Z
1543,1526,1970-01-02T12:00:20Z
1563,1578,1970-01-02T12:00:20Z
1574,1463,1970-01-02T12:00:20Z
1645,1756,1970-01-02T12:00:20Z
1679,1816,1970-01-02T12:00:20Z
1805,1501,1970-01-02T12:00:20Z
1877,1908,1970-01-02T12:00:20Z
1796,1816,1970-01-02T12:00:20Z
1892,1898,1970-01-02T12:00:20Z
1626,1840,1970-01-02T12:00:20Z
1825,1519,1970-01-02T12:00:20Z
1876,1440,1970-01-02T12:00:20Z
1543,1526,1970-01-02T12:00:40Z
1563,1578,1970-01-02T12:00:40Z
1574,1463,1970-01-02T12:00:40Z
1645,1756,1970-01-02T12:00:40Z
1648,1696,1970-01-02T12:00:40Z
